DEPTH;CAL;DT;GR;NPHI;ILD;RHOB;SP;porosite;K
1152.65015;10.78772;143.70996;79.33789;0.50433;0.68401;2.121;6.96967;0.23977027255824;1833.45199065614
1152.75;10.87;144.911;80.964;0.51126;0.69;2.123;7.034;0.235264743153148;1776.62418260124
1152.75354;10.86548;144.92578;80.96377;0.51116;0.68932;2.1235;7.03564;0.235178207599912;1775.54323395458
1152.80005;10.80591;145.11914;80.96079;0.50984;0.68019;2.13;7.05762;0.234048329510021;1761.46597948723
1152.90491;10.67163;145.55371;80.95409;0.50686;0.65964;2.1447;7.10712;0.231493007133284;1729.87900187485
1152.90491;10.67163;145.55371;80.95409;0.50686;0.65964;2.1447;7.10712;0.231493007133284;1729.87900187485
1152.90601;10.67029;145.55859;80.95401;0.50683;0.65942;2.14485;7.1076;0.231467215074666;1729.56194694788
1153;10.55;145.948;80.948;0.50416;0.641;2.158;7.152;0.229179982796584;1701.58609365186
1153.05835;10.53506;145.04297;80.55762;0.50313;0.6382;2.1517;7.15037;0.231017020712254;1724.03283326444
1153.15942;10.50919;143.47461;79.88135;0.50135;0.63335;2.14078;7.14754;0.23415841361963;1762.83271094243
1153.15942;10.50919;143.47461;79.88135;0.50135;0.63335;2.14078;7.14754;0.23415841361963;1762.83271094243
1153.19995;10.49881;142.84766;79.61035;0.50063;0.6314;2.13641;7.1464;0.235400301416764;1778.31601132964
1153.20007;10.49878;142.8457;79.60986;0.50063;0.6314;2.13639;7.1464;0.23540426499952;1778.36555901171
1153.21082;10.49603;142.67969;79.5376;0.50044;0.63088;2.13523;7.1461;0.235734166152267;1782.4924559979
1153.25;10.486;142.07201;79.276;0.49975;0.629;2.131;7.145;0.23692509543472;1797.43847073786
1153.36316;10.604;142.05118;78.58984;0.4976;0.65118;2.11153;7.12373;0.24156044684397;1856.32968317203
1153.40002;10.64258;142.0444;78.36621;0.4969;0.6584;2.10519;7.11681;0.243066627565452;1875.71101841477
1153.41406;10.65723;142.04181;78.28125;0.49663;0.66116;2.10277;7.11417;0.243638803862826;1883.10528314255
1153.41406;10.65723;142.04181;78.28125;0.49663;0.66116;2.10277;7.11417;0.243638803862826;1883.10528314255
1153.5;10.747;142.026;77.76;0.495;0.678;2.088;7.098;0.247139780008961;1928.72721046312
1153.51562;10.76318;142.18066;77.67383;0.49634;0.67806;2.08594;7.08905;0.248153003867203;1942.05208834167
1153.59998;10.85083;143.01172;77.20947;0.50352;0.6784;2.0748;7.04083;0.253620589813611;2014.89701022338
1153.6001;10.85095;143.0127;77.2085;0.50352;0.6784;2.07478;7.04071;0.253627219244873;2014.98629784673
1153.66797;10.92163;143.68164;76.83496;0.5093;0.67867;2.06583;7.00189;0.258042039218985;2074.96516087887
1153.66858;10.92224;143.6875;76.83154;0.50935;0.67867;2.06575;7.00159;0.258081364059633;2075.50407102012
1153.66858;10.92224;143.6875;76.83154;0.50935;0.67867;2.06575;7.00159;0.258081364059633;2075.50407102012
1153.75;11.007;144.49001;76.383;0.51628;0.679;2.055;6.955;0.263399420698962;2149.13956707689
1153.80005;11.007;144.92188;76.10645;0.5165;0.6754;2.0524;6.94679;0.26496542339628;2171.1090051296
1153.82043;11.007;145.09668;75.99414;0.51659;0.67393;2.05134;6.94345;0.265600511680868;2180.05576892517
1153.92334;11.007;145.98242;75.42627;0.51704;0.66652;2.04599;6.92657;0.268796807797996;2225.40853297125
1153.92334;11.007;145.98242;75.42627;0.51704;0.66652;2.04599;6.92657;0.268796807797996;2225.40853297125
1153.97278;11.007;146.4082;75.15332;0.51726;0.66296;2.04342;6.91847;0.270326536563842;2247.30605747549
1154;11.007;146.642;75.003;0.51738;0.661;2.042;6.914;0.271167087471194;2259.39114503914
1154.12524;11.007;146.41162;75.84619;0.50937;0.6625;2.03749;6.9631;0.266511407063281;2192.92507862124
1154.1781;11.007;146.31445;76.20264;0.506;0.66314;2.03559;6.98383;0.264532428783128;2165.02114043079
1154.1781;11.007;146.31445;76.20264;0.506;0.66314;2.03559;6.98383;0.264532428783128;2165.02114043079
1154.19995;11.007;146.27417;76.34961;0.5046;0.6634;2.0348;6.9924;0.263711842371488;2153.51172640643
1154.20007;11.007;146.27393;76.35059;0.50459;0.6634;2.03479;6.99243;0.263706861011564;2153.44196784211
1154.25;11.007;146.18201;76.687;0.5014;0.664;2.033;7.012;0.261824369172923;2127.17404657058
1154.27759;10.99243;145.86816;77.08789;0.5;0.664;2.03609;7.02484;0.259433062363682;2094.07754787016
1154.40002;10.9278;144.47656;78.87305;0.49376;0.664;2.0498;7.0816;0.248665762595542;1948.81642961408
1154.43005;10.91193;144.13477;79.31055;0.49223;0.664;2.05317;7.09558;0.24599225061499;1913.70233570576
1154.43262;10.91058;144.10547;79.34766;0.4921;0.664;2.05346;7.09674;0.245764140036272;1910.72388986498
1154.43262;10.91058;144.10547;79.34766;0.4921;0.664;2.05346;7.09674;0.245764140036272;1910.72388986498
1154.5;10.875;143.34;80.331;0.48867;0.664;2.061;7.128;0.239710173461273;1832.68690541425
1154.5824;10.77844;143.98145;80.37085;0.49166;0.65807;2.07484;7.10788;0.238679436622043;1819.59415105191
1154.59998;10.75793;144.11816;80.37939;0.4923;0.65681;2.0778;7.10358;0.23845903322952;1816.80183730057
1154.6001;10.75769;144.11914;80.37946;0.4923;0.65679;2.07782;7.10355;0.238456381506034;1816.76825789853
1154.68726;10.65564;144.79883;80.42163;0.49546;0.65052;2.09247;7.08228;0.237365504187059;1802.98595078771
1154.68726;10.65564;144.79883;80.42163;0.49546;0.65052;2.09247;7.08228;0.237365504187059;1802.98595078771
1154.73474;10.59998;145.16895;80.44458;0.49719;0.6471;2.10045;7.07071;0.236774056417954;1795.53992909693
1154.75;10.582;145.28799;80.452;0.49774;0.646;2.103;7.067;0.236584276185824;1793.15463050824
1154.80005;10.55511;145.11792;80.15625;0.4982;0.6454;2.10661;7.03796;0.237345145697466;1802.72905423446
1154.88721;10.50842;144.82202;79.64062;0.499;0.64435;2.11288;6.98743;0.238634720335144;1819.02665560415
1154.94177;10.47919;144.63672;79.31738;0.4995;0.6437;2.11681;6.95575;0.239417586971763;1828.96357212326
1154.94177;10.47919;144.63672;79.31738;0.4995;0.6437;2.11681;6.95575;0.239417586971763;1828.96357212326
1155;10.448;144.439;78.973;0.50004;0.643;2.121;6.922;0.240232122153606;1839.33700059988
1155.03955;10.46667;144.1582;79.50586;0.50113;0.64568;2.1172;6.90253;0.238930266678101;1822.77423332792
1155.19202;10.53864;143.07129;81.56055;0.50534;0.65605;2.10257;6.82751;0.23340920897724;1753.53301795103
1155.19653;10.54077;143.03906;81.62109;0.50546;0.65636;2.10213;6.82532;0.233233996020048;1751.36211785858
1155.19653;10.54077;143.03906;81.62109;0.50546;0.65636;2.10213;6.82532;0.233233996020048;1751.36211785858
1155.19995;10.54236;143.01562;81.66797;0.50556;0.65659;2.10181;6.82361;0.233097356549721;1749.67027674777
1155.20007;10.54242;143.01465;81.66895;0.50556;0.6566;2.10179;6.82355;0.233095554887916;1749.64797595547
1155.25;10.566;142.658;82.343;0.50694;0.66;2.097;6.799;0.231084311633938;1724.86007206722
1155.34436;10.66003;142.47412;83.74414;0.5112;0.66868;2.08191;6.85187;0.227732030837556;1684.02196489901
1155.40002;10.71558;142.36572;84.57227;0.51371;0.67381;2.073;6.883;0.225505078765154;1657.22264421104
1155.45117;10.76648;142.26611;85.33008;0.51601;0.6785;2.06482;6.91168;0.223303583850193;1630.98849203284
1155.45117;10.76648;142.26611;85.33008;0.51601;0.6785;2.06482;6.91168;0.223303583850193;1630.98849203284
1155.49683;10.81189;142.17725;86.00781;0.51807;0.68271;2.05751;6.93726;0.221192822053281;1606.07720647224
1155.5;10.815;142.17101;86.055;0.51822;0.683;2.057;6.939;0.221042343561108;1604.31028785096
1155.59998;10.83902;142.88672;85.66602;0.51545;0.6738;2.0626;6.9458;0.221914308114921;1614.56538338457
1155.6001;10.83905;142.8877;85.66553;0.51544;0.67379;2.06261;6.94581;0.221913506790543;1614.55593966672
1155.64917;10.8508;143.23926;85.47461;0.51408;0.66927;2.06535;6.94914;0.22232352452148;1619.39204778609
1155.70581;10.86441;143.64551;85.25439;0.5125;0.66406;2.06853;6.953;0.222776395882391;1624.74397198565
1155.70581;10.86441;143.64551;85.25439;0.5125;0.66406;2.06853;6.953;0.222776395882391;1624.74397198565
1155.75;10.875;143.96201;85.082;0.51128;0.66;2.071;6.956;0.223125584192019;1628.8780266346
1155.80005;10.875;144.40332;84.26953;0.50555;0.6554;2.06819;6.9586;0.226142780442792;1664.86948126521
1155.80164;10.875;144.41797;84.24414;0.50539;0.65526;2.06811;6.95869;0.226238425499812;1666.01831522207
1155.95398;10.875;145.76172;81.76953;0.48801;0.64124;2.05957;6.96661;0.234500424453546;1767.08996030892
1155.96033;10.875;145.81836;81.66602;0.48729;0.64066;2.05922;6.96694;0.234818499576524;1771.05353100665
1155.96033;10.875;145.81836;81.66602;0.48729;0.64066;2.05922;6.96694;0.234818499576524;1771.05353100665
1156;10.875;146.168;81.023;0.48277;0.637;2.057;6.969;0.236739503307365;1795.10557198429
1156.10645;10.75793;146.00403;79.63086;0.4763;0.6353;2.06168;6.97369;0.239939936760431;1835.61193351585
1156.19995;10.65503;145.86011;78.4082;0.47061;0.6338;2.0658;6.9778;0.242431978980774;1867.52911738776
1156.20007;10.65491;145.85986;78.40723;0.4706;0.6338;2.0658;6.97781;0.242432771977874;1867.53932598703
1156.21484;10.63867;145.83716;78.21387;0.4697;0.63356;2.06645;6.97845;0.242801361460682;1872.28809352867
1156.21484;10.63867;145.83716;78.21387;0.4697;0.63356;2.06645;6.97845;0.242801361460682;1872.28809352867
1156.25;10.6;145.783;77.754;0.46756;0.633;2.068;6.98;0.24365025011047;1883.25228849424
1156.25879;10.59515;145.74463;77.74701;0.46717;0.63371;2.06818;6.97913;0.243531896850932;1881.72132830857
1156.40002;10.51776;145.11963;77.63458;0.46091;0.64501;2.071;6.965;0.241634897126064;1857.28416667851
1156.41125;10.5116;145.06982;77.62567;0.46041;0.6459;2.07123;6.96388;0.241482111256764;1855.32429281088
1156.4696;10.47961;144.81201;77.57922;0.45782;0.65057;2.07239;6.95805;0.240695235441082;1845.25020940682
1156.4696;10.47961;144.81201;77.57922;0.45782;0.65057;2.07239;6.95805;0.240695235441082;1845.25020940682
1156.5;10.463;144.677;77.555;0.45648;0.653;2.073;6.955;0.240286287782789;1840.02758617814
1156.5636;10.44241;144.50757;78.08789;0.45492;0.66037;2.07402;6.95449;0.237789914290955;1808.33941428073
1156.59998;10.43063;144.41064;78.39355;0.45403;0.6646;2.0746;6.9542;0.236348479889288;1790.19301024688
1156.6001;10.43057;144.4104;78.39453;0.45403;0.66461;2.0746;6.9542;0.236344892537271;1790.14798634965
1156.71594;10.39304;144.10181;79.36523;0.45119;0.67804;2.07646;6.95327;0.231702759085468;1732.45827153395
1156.72437;10.39032;144.07935;79.43652;0.45098;0.67902;2.07659;6.95321;0.231358849752503;1728.22989611894
1156.72437;10.39032;144.07935;79.43652;0.45098;0.67902;2.07659;6.95321;0.231358849752503;1728.22989611894
1156.75;10.382;144.011;79.651;0.45035;0.682;2.077;6.953;0.230318853867974;1715.48133013964
1156.80005;10.34961;144.06384;79.14062;0.45092;0.682;2.079;6.953;0.232099644718819;1737.34584916217
1156.86841;10.3053;144.13599;78.44238;0.4517;0.682;2.08174;6.953;0.234477276034655;1766.80088536179
1156.97888;10.2337;144.25269;77.31348;0.45297;0.682;2.08615;6.953;0.238190367429398;1813.40060372783
1156.97888;10.2337;144.25269;77.31348;0.45297;0.682;2.08615;6.953;0.238190367429398;1813.40060372783
1157;10.22;144.27499;77.097;0.45321;0.682;2.087;6.953;0.238882253167315;1822.16477023026
1157.02075;10.22;144.36816;77.21387;0.45431;0.67877;2.0875;6.95341;0.238746123063581;1820.43834436268
1157.17322;10.22;145.05029;78.07422;0.46241;0.65498;2.09116;6.95646;0.237668419881233;1806.80546819159
1157.19995;10.22;145.16992;78.22461;0.46383;0.65082;2.0918;6.957;0.23746687282681;1804.26275845298
1157.20007;10.22;145.17041;78.22559;0.46384;0.65079;2.0918;6.957;0.23746623214097;1804.25467883017
1157.23352;10.22;145.32031;78.41406;0.46561;0.64558;2.0926;6.95767;0.237205139414211;1800.9639606412
1157.23352;10.22;145.32031;78.41406;0.46561;0.64558;2.0926;6.95767;0.237205139414211;1800.9639606412
1157.25;10.22;145.394;78.507;0.46649;0.643;2.093;6.958;0.237074946378596;1799.32440721417
1157.32556;10.20641;145.82568;78.69678;0.4722;0.63847;2.0933;6.96495;0.238012934206163;1811.15666308291
1157.40002;10.19301;146.25098;78.88403;0.47782;0.634;2.0936;6.9718;0.238920018065587;1822.64351854383
1157.47803;10.17896;146.69629;79.07983;0.48372;0.62932;2.09391;6.97898;0.239860512685369;1834.59960861019
1157.48804;10.17715;146.75342;79.10498;0.48447;0.62872;2.09395;6.9799;0.239978060740269;1836.09724703714
1157.48804;10.17715;146.75342;79.10498;0.48447;0.62872;2.09395;6.9799;0.239978060740269;1836.09724703714
1157.5;10.175;146.82201;79.135;0.48537;0.628;2.094;6.981;0.240119126650882;1837.8954867625
1157.59998;10.1714;146.56519;79.04736;0.49043;0.6276;2.0956;6.94461;0.24150425938274;1855.60859062732
1157.6001;10.1714;146.56494;79.0473;0.49043;0.6276;2.0956;6.94455;0.241504409350321;1855.61051390383
1157.63037;10.17031;146.4873;79.02075;0.49196;0.62748;2.09608;6.93353;0.241924311011511;1861.00035251264
1157.7428;10.16626;146.19849;78.92224;0.49765;0.62703;2.09788;6.89261;0.243484469769474;1881.10850394356
1157.7428;10.16626;146.19849;78.92224;0.49765;0.62703;2.09788;6.89261;0.243484469769474;1881.10850394356
1157.75;10.166;146.17999;78.916;0.49801;0.627;2.098;6.89;0.243582380015776;1882.37473341303
1157.78284;10.17807;146.08154;78.9444;0.49899;0.62726;2.098;6.88553;0.243706307073956;1883.97818636454
1157.80005;10.18442;146.03003;78.95923;0.4995;0.6274;2.098;6.88319;0.243770397850563;1884.80775682036
1157.93518;10.23413;145.62573;79.07599;0.50352;0.62848;2.098;6.86481;0.244273624000484;1891.32893450975
1157.99756;10.25708;145.43921;79.12988;0.50537;0.62898;2.098;6.85634;0.244502661757106;1894.30142945108
1157.99756;10.25708;145.43921;79.12988;0.50537;0.62898;2.098;6.85634;0.244502661757106;1894.30142945108
1158;10.258;145.43201;79.132;0.50545;0.629;2.098;6.856;0.244513617618345;1894.44368610683
1158.08765;10.28989;145.54382;79.66553;0.50595;0.6276;2.09695;6.856;0.242747271557716;1871.59140983346
1158.19995;10.33078;145.68713;80.34912;0.50659;0.6258;2.0956;6.856;0.240417145594222;1841.69861848127
1158.20007;10.33081;145.68726;80.3501;0.50659;0.6258;2.0956;6.856;0.240413228476321;1841.64860918807
1158.23999;10.34534;145.73828;80.59277;0.50682;0.62516;2.09512;6.856;0.239568167648523;1830.87888685157
1158.25;10.349;145.75101;80.654;0.50688;0.625;2.095;6.856;0.239353685410387;1828.15149143635
1158.25208;10.34886;145.75635;80.64062;0.50691;0.625;2.09496;6.85599;0.239423065741612;1829.03347951595
1158.25208;10.34886;145.75635;80.64062;0.50691;0.625;2.09496;6.85599;0.239423065741612;1829.03347951595
1158.39246;10.33988;146.10938;79.75635;0.50892;0.625;2.09272;6.85543;0.243916810282483;1886.70405604418
1158.40002;10.33939;146.12842;79.7085;0.50903;0.625;2.0926;6.8554;0.244157630351762;1889.82490008389
1158.5;10.333;146.38;79.079;0.51047;0.625;2.091;6.855;0.247304003165387;1930.88246149181
1158.50659;10.33124;146.38142;79.08496;0.51057;0.625;2.09108;6.85745;0.247297088859368;1930.79166180237
1158.50659;10.33124;146.38142;79.08496;0.51057;0.625;2.09108;6.85745;0.247297088859368;1930.79166180237
1158.5448;10.32083;146.38968;79.11963;0.51111;0.625;2.09154;6.87167;0.247246310551541;1930.12490606453
1158.59998;10.30582;146.4016;79.16968;0.51189;0.625;2.0922;6.89221;0.247173218490118;1929.16539518724
1158.6001;10.30579;146.40163;79.1698;0.51189;0.625;2.0922;6.89224;0.247172759696626;1929.15937319125
1158.69714;10.27939;146.42259;79.25793;0.51327;0.625;2.09336;6.92834;0.247044755698199;1927.47969668329
1158.75;10.265;146.43401;79.306;0.51402;0.625;2.094;6.948;0.246972505291278;1926.53200553634
1158.76123;10.26477;146.44604;79.31073;0.51386;0.62473;2.09543;6.95003;0.246721007160643;1923.23522451151
1158.76123;10.26477;146.44604;79.31073;0.51386;0.62473;2.09543;6.95003;0.246721007160643;1923.23522451151
1158.80005;10.264;146.48767;79.32703;0.51332;0.6238;2.1004;6.95702;0.245851933341153;1911.86876686429
1158.84961;10.26301;146.54077;79.34784;0.51262;0.62261;2.10674;6.96593;0.244740816857768;1897.39509763061
1159;10.26;146.702;79.411;0.51051;0.619;2.126;6.993;0.241373800723977;1853.9358886753
1159.00195;10.25974;146.702;79.40857;0.51038;0.61892;2.12605;6.99326;0.241341871100026;1853.52664074162
1159.01587;10.25784;146.702;79.39124;0.50944;0.61836;2.12644;6.99503;0.241106091047539;1850.50628115159
1159.01587;10.25784;146.702;79.39124;0.50944;0.61836;2.12644;6.99503;0.241106091047539;1850.50628115159
1159.15442;10.239;146.702;79.21777;0.50002;0.61282;2.13032;7.01277;0.238734846956883;1820.29461451894
1159.19995;10.2328;146.702;79.16077;0.49693;0.611;2.1316;7.0186;0.237951863403022;1810.38431321091
1159.20007;10.23279;146.702;79.16052;0.49692;0.611;2.1316;7.01862;0.237950135322575;1810.36247677874
1159.25;10.226;146.702;79.098;0.49352;0.609;2.133;7.025;0.237086415865749;1799.46813682087
1159.27063;10.22509;146.65088;79.05371;0.49442;0.60867;2.13152;7.02853;0.237677626087719;1806.92085769226
1159.27063;10.22509;146.65088;79.05371;0.49442;0.60867;2.13152;7.02853;0.237677626087719;1806.92085769226
1159.30676;10.2235;146.56152;78.97632;0.49599;0.60809;2.12891;7.03476;0.238714019933025;1820.03029571139
1159.40002;10.2194;146.33105;78.77637;0.50006;0.6066;2.1222;7.0508;0.241395587067669;1854.21439984407
1159.45923;10.21679;146.18457;78.64941;0.50265;0.60565;2.11794;7.06097;0.243103139945174;1876.18095488613
1159.5;10.215;146.084;78.562;0.50443;0.605;2.115;7.068;0.244280516093812;1891.41731972136
1159.52527;10.21864;145.93555;78.5022;0.50507;0.60945;2.11317;7.06557;0.244881350613038;1899.22120058968
1159.52527;10.21864;145.93555;78.5022;0.50507;0.60945;2.11317;7.06557;0.244881350613038;1899.22120058968
1159.59998;10.2294;145.49609;78.3252;0.50695;0.6226;2.1078;7.0584;0.246650683584476;1922.3133514144
1159.6001;10.22942;145.49561;78.32495;0.50696;0.62262;2.10779;7.0584;0.246655544477063;1922.37702114953
1159.61157;10.23106;145.42822;78.29761;0.50725;0.62463;2.10696;7.05729;0.246929124238838;1925.96250997527
1159.75;10.251;144.614;77.97;0.51074;0.649;2.097;7.044;0.2502146352711;1969.33231635428
1159.76404;10.25281;144.60419;77.85938;0.51083;0.64816;2.097;7.04259;0.250646088135993;1975.07006067692
1159.77979;10.25482;144.5932;77.73535;0.51094;0.64721;2.097;7.04102;0.251130511255427;1981.52401849092
1159.77979;10.25482;144.5932;77.73535;0.51094;0.64721;2.097;7.04102;0.251130511255427;1981.52401849092
1159.80005;10.25742;144.57898;77.57617;0.51107;0.646;2.097;7.03899;0.251746356082487;1989.74689506798
1159.91638;10.27231;144.49756;76.66211;0.51184;0.63902;2.097;7.02736;0.255229886157989;2036.63880291946
1160;10.283;144.439;76.005;0.5124;0.634;2.097;7.019;0.257675375706331;2069.94258579283
1160.0343;10.26477;144.61035;75.93262;0.51191;0.63263;2.0981;7.01309;0.257688193163576;2070.11789695526
1160.0343;10.26477;144.61035;75.93262;0.51191;0.63263;2.0981;7.01309;0.257688193163576;2070.11789695526
1160.06885;10.24634;144.78271;75.85986;0.51141;0.63124;2.09921;7.00716;0.257697342628309;2070.24301974999
1160.19995;10.17664;145.43799;75.5835;0.50954;0.626;2.1034;6.9846;0.257734264861039;2070.7480102433
1160.20007;10.17657;145.43848;75.58301;0.50953;0.626;2.1034;6.98459;0.257733285755063;2070.73460925474
1160.22119;10.16534;145.54395;75.53857;0.50923;0.62515;2.10408;6.98096;0.257737104905969;2070.78682936581
1160.25;10.15;145.688;75.478;0.50882;0.624;2.105;6.976;0.257742428120378;2070.85961785337
1160.28906;10.1475;145.12305;75.54688;0.50727;0.62494;2.10484;6.96739;0.25691259100339;2059.51986204121
1160.28906;10.1475;145.12305;75.54688;0.50727;0.62494;2.10484;6.96739;0.25691259100339;2059.51986204121
1160.37366;10.14209;143.89844;75.69617;0.50392;0.62697;2.10451;6.94879;0.2551160669936;2035.09557328381
1160.40002;10.1404;143.51758;75.74268;0.50288;0.6276;2.1044;6.94298;0.254559163140589;2027.55909644058
1160.5;10.134;142.073;75.919;0.49892;0.63;2.104;6.921;0.252442655144385;1999.06702362656
1160.526;10.13567;141.9248;75.97827;0.4973;0.63166;2.10275;6.93567;0.251919286195272;1992.05824649153
1160.54382;10.13681;141.82324;76.01904;0.49619;0.6328;2.1019;6.94574;0.251559275839668;1987.24555543418
1160.54382;10.13681;141.82324;76.01904;0.49619;0.6328;2.1019;6.94574;0.251559275839668;1987.24555543418
1160.59998;10.1404;141.50439;76.14697;0.49268;0.6364;2.09921;6.97742;0.250425622325459;1972.13560583491
1160.6001;10.14041;141.50342;76.14722;0.49268;0.63641;2.0992;6.97748;0.250425881347039;1972.13905090644
1160.67834;10.14542;141.05859;76.32568;0.48779;0.64141;2.09544;7.02161;0.248848152638346;1951.22378592555
1160.75;10.15;140.65199;76.489;0.48333;0.646;2.092;7.062;0.247409378569498;1932.26581790362
1160.79834;10.14478;140.95801;76.44287;0.48849;0.646;2.09451;7.06837;0.248741667247672;1949.81710136146
1160.79834;10.14478;140.95801;76.44287;0.48849;0.646;2.09451;7.06837;0.248741667247672;1949.81710136146
1160.80005;10.1446;140.96875;76.44116;0.48867;0.646;2.0946;7.0686;0.248788185309969;1950.43162325015
1160.83081;10.14127;141.16357;76.41187;0.49195;0.646;2.0962;7.07266;0.249635085522048;1961.6395991464
1160.98315;10.12482;142.12842;76.26611;0.50819;0.646;2.10412;7.09277;0.253838549521536;2017.83240353897
1161;10.123;142.235;76.25;0.50999;0.646;2.105;7.095;0.254304622322251;2024.12075059857
1161.05298;10.11516;142.49951;76.07031;0.50906;0.646;2.10775;7.08821;0.254360752500381;2024.87875440536
1161.05298;10.11516;142.49951;76.07031;0.50906;0.646;2.10775;7.08821;0.254360752500381;2024.87875440536
1161.13562;10.10292;142.91211;75.79004;0.50762;0.646;2.11205;7.07764;0.254436700805405;2025.90463732961
1161.19995;10.0934;143.23389;75.57178;0.50649;0.646;2.11539;7.0694;0.254483946663355;2026.54294973796
1161.20007;10.09338;143.23438;75.57153;0.50649;0.646;2.1154;7.06938;0.254483513670656;2026.53709809896
1161.25;10.086;143.48399;75.402;0.50561;0.646;2.118;7.063;0.254512132872303;2026.92379395616
1161.28796;10.086;143.58667;76.08594;0.50577;0.6463;2.118;7.05341;0.252281670634627;1996.91019398548
1161.3075;10.086;143.63965;76.4375;0.50585;0.64646;2.118;7.04849;0.251112937775932;1981.28894542941
1161.3075;10.086;143.63965;76.4375;0.50585;0.64646;2.118;7.04849;0.251112937775932;1981.28894542941
1161.40002;10.086;143.89014;78.09961;0.50623;0.6472;2.118;7.02518;0.245379226471636;1905.70315215172
1161.44043;10.086;143.99951;78.82617;0.50639;0.64752;2.118;7.01498;0.242757657431907;1871.72537920078
1161.5;10.086;144.161;79.896;0.50664;0.648;2.118;7;0.238767872733077;1820.71473865691
1161.56226;10.086;144.36792;79.62402;0.50517;0.6485;2.12248;6.99975;0.238896412055169;1822.34485458814
1161.56226;10.086;144.36792;79.62402;0.50517;0.6485;2.12248;6.99975;0.238896412055169;1822.34485458814
1161.59277;10.086;144.46924;79.49072;0.50445;0.64874;2.12468;6.99963;0.238952126821452;1823.05168553691
1161.59998;10.086;144.49316;79.45947;0.50428;0.6488;2.1252;6.9996;0.238963702277671;1823.19855770397
1161.6001;10.086;144.49365;79.45898;0.50427;0.6488;2.12521;6.9996;0.238961720770077;1823.17341234259
1161.74524;10.086;144.97607;78.82471;0.50084;0.64996;2.13566;6.99902;0.239163227332492;1825.73125011267
1161.75;10.086;144.992;78.804;0.50073;0.65;2.136;6.999;0.239168914787269;1825.80347423493
1161.80005;10.13257;145.09717;78.46045;0.49759;0.6498;2.1374;6.9988;0.239427390474527;1829.08790735974
1161.81689;10.14819;145.13257;78.34473;0.49653;0.64973;2.13787;6.99873;0.239508194648239;1830.1154039366
1161.81689;10.14819;145.13257;78.34473;0.49653;0.64973;2.13787;6.99873;0.239508194648239;1830.1154039366
1161.89758;10.22302;145.30225;77.79053;0.49146;0.64941;2.14013;6.99841;0.239855652634121;1834.53756092668
1162;10.318;145.51801;77.087;0.48503;0.649;2.143;6.998;0.240205166672312;1838.99227585194
1162.05005;10.28918;145.44153;77.12;0.48648;0.6476;2.1444;7.00241;0.240270409814154;1839.82459787381
1162.07153;10.27679;145.40869;77.13422;0.48711;0.647;2.14501;7.0043;0.240298950000617;1840.18876299679
1162.07153;10.27679;145.40869;77.13422;0.48711;0.647;2.14501;7.0043;0.240298950000617;1840.18876299679
1162.19995;10.20282;145.2124;77.21893;0.49084;0.6434;2.1486;7.0156;0.240467442089381;1842.33955671115
1162.20007;10.20276;145.21228;77.21899;0.49084;0.64339;2.1486;7.01561;0.240467197649259;1842.33643500305
1162.20239;10.20142;145.20874;77.22058;0.49091;0.64333;2.14867;7.01582;0.240470017597453;1842.3724443975
1162.25;10.174;145.136;77.252;0.49229;0.642;2.15;7.02;0.240531279143466;1843.1548268595
1162.32605;10.12323;145.01953;78.09277;0.49645;0.64048;2.14666;7.03188;0.23914431967517;1825.49044808409
1162.32605;10.12323;145.01953;78.09277;0.49645;0.64048;2.14666;7.03188;0.23914431967517;1825.49044808409
1162.35486;10.10394;144.97546;78.41211;0.49803;0.6399;2.14539;7.03636;0.238584448915705;1818.38884221737
1162.40002;10.07379;144.90625;78.91113;0.5005;0.639;2.1434;7.04341;0.237672643988135;1806.85879650386
1162.5;10.007;144.75301;80.018;0.50597;0.637;2.139;7.059;0.235475647523901;1779.25843463612
1162.5072;10.00606;144.74646;80.12891;0.50565;0.63683;2.13891;7.059;0.234969966051689;1772.94188961216
1162.58069;9.99635;144.67981;81.26367;0.50238;0.63506;2.13803;7.059;0.229704843683422;1707.98119073187
1162.58069;9.99635;144.67981;81.26367;0.50238;0.63506;2.13803;7.059;0.229704843683422;1707.98119073187
1162.59998;9.9938;144.66223;81.5625;0.50153;0.6346;2.1378;7.059;0.22829379267982;1690.82187692808
1162.6001;9.99379;144.66211;81.56445;0.50152;0.6346;2.1378;7.059;0.228283208675793;1690.69356787428
1162.65955;9.98595;144.60815;82.48242;0.49889;0.63317;2.13709;7.059;0.223869986469246;1637.71083243295
1162.75;9.974;144.526;83.882;0.49487;0.631;2.136;7.059;0.216913794308136;1556.29852606418
1162.80005;9.99384;144.43909;83.72339;0.49187;0.6298;2.1394;7.04678;0.216429159427711;1550.72212834639
1162.81201;9.99857;144.41833;83.68555;0.49115;0.62951;2.14021;7.04385;0.21631084479747;1549.36264888286
1162.83533;10.00781;144.37781;83.61157;0.48975;0.62895;2.1418;7.03815;0.21607866035849;1546.69692380306
1162.83533;10.00781;144.37781;83.61157;0.48975;0.62895;2.1418;7.03815;0.21607866035849;1546.69692380306
1162.96436;10.0589;144.15381;83.20215;0.48199;0.62586;2.15057;7.00668;0.214747852644471;1531.47307209078
1163;10.073;144.092;83.089;0.47984;0.625;2.153;6.998;0.214364182105578;1527.10152018904
