CAL,DT,GR,NPHI,ILD,RHOB,SP,porosite,K,Well Name,logK
11.4823,158.01074,66.93726,0.35114,10.40039,2.00835,1.90137,0.25398711757273,2019.8535879226,p5,3.305319890109097
11.60901,158.80371,66.62769,0.35347,10.48779,2.00693,1.41699,0.255932818826346,2046.19720815744,p5,3.310947487776542
11.60901,158.80371,66.62769,0.35347,10.48779,2.00693,1.41699,0.255932818826346,2046.19720815744,p5,3.310947487776542
11.692,159.32201,66.425,0.355,10.545,2.006,1.1,0.25720805541406,2063.57220282252,p5,3.3146196691130267
11.6889,159.27148,66.26172,0.35535,10.54749,2.00578,1.07666,0.257709240945745,2070.42444956567,p5,3.3160593875863458
11.66418,158.86816,64.97266,0.35813,10.56738,2.004,0.89209,0.261627346319266,2124.45283924767,p5,3.327247094624482
11.60419,157.88672,61.83984,0.36486,10.61572,1.99968,0.44385,0.270799119517134,2254.11401173332,p5,3.3529758786197688
11.58282,157.53809,60.72656,0.36726,10.63293,1.99814,0.28369,0.273954378015817,2299.75257720051,p5,3.3616811142190546
11.58282,157.53809,60.72656,0.36726,10.63293,1.99814,0.28369,0.273954378015817,2299.75257720051,p5,3.3616811142190546
11.553,157.05,59.169,0.3706,10.657,1.996,0.061,0.278273081255147,2363.07658278063,p5,3.3734777965117986
11.46411,156.50684,58.63379,0.37325,10.66376,1.99286,-0.04712,0.280491023334036,2395.98263580138,p5,3.3794836663036807
11.25867,155.25391,57.39746,0.37937,10.67938,1.9856,-0.29663,0.285594250818082,2472.68767278654,p5,3.3931692637322968
11.25854,155.25293,57.39648,0.37937,10.6794,1.9856,-0.29688,0.285595701105004,2472.70966816139,p5,3.3931731269082017
11.25696,155.24316,57.38672,0.37942,10.67952,1.98554,-0.29883,0.285636933644709,2473.33505710783,p5,3.393282953238135
11.25696,155.24316,57.38672,0.37942,10.67952,1.98554,-0.29883,0.285636933644709,2473.33505710783,p5,3.393282953238135
11.23987,155.13867,57.28418,0.37993,10.68082,1.98494,-0.31958,0.286059073316936,2479.74299699291,p5,3.394406672450589
11.185,154.804,56.954,0.38156,10.685,1.983,-0.386,0.287415012255915,2500.38971529425,p5,3.3980077038765257
11.03345,155.10522,57.8291,0.38273,10.62646,1.99223,-0.41043,0.284720473497792,2459.45606701656,p5,3.3908390692118
10.98767,155.19629,58.09375,0.38308,10.60876,1.995,-0.41782,0.28390296254661,2447.11321662891,p5,3.3886540626169133
10.91418,155.34229,58.51758,0.38364,10.58044,1.99947,-0.42964,0.28258301673308,2427.2594735655,p5,3.3851162048092
10.91418,155.34229,58.51758,0.38364,10.58044,1.99947,-0.42964,0.28258301673308,2427.2594735655,p5,3.3851162048092
10.856,155.45799,58.853,0.38409,10.558,2.003,-0.439,0.28153766879387,2411.60169961433,p5,3.382305581269308
10.81372,154.875,59.33008,0.3849,10.53857,2.00505,-0.42212,0.280313469242304,2393.33876630292,p5,3.3790041753886686
10.61572,152.14844,61.56641,0.38871,10.44751,2.0146,-0.34302,0.274457490943726,2307.07861354524,p5,3.3630623933278603
10.61548,152.14453,61.56836,0.38872,10.44739,2.01462,-0.3429,0.274451945570856,2306.99779174214,p5,3.3630471788146945
10.44727,149.82812,63.4668,0.39196,10.37024,2.02274,-0.27576,0.26929481828037,2232.54147133921,p5,3.3487995350214987
10.3501,148.49219,64.5625,0.39383,10.32556,2.02742,-0.23694,0.266236768042949,2189.05774715865,p5,3.3402572183708323
10.3501,148.49219,64.5625,0.39383,10.32556,2.02742,-0.23694,0.266236768042949,2189.05774715865,p5,3.3402572183708323
10.255,147.18201,65.637,0.39566,10.282,2.032,-0.199,0.263175671539411,2146.02806065935,p5,3.3316353963390846
10.19495,145.71094,67.29297,0.39526,10.25372,2.0424,-0.10938,0.257009380314548,2060.85957396816,p5,3.314048400159376
10.16821,145.05469,68.03516,0.39508,10.24115,2.04706,-0.06958,0.254207024885613,2022.82093037525,p5,3.305957438681808
9.99707,140.86719,72.76172,0.39393,10.16071,2.07671,0.18555,0.235716854759286,1782.2924425788,p5,3.2509789655695114
9.99707,140.86719,72.76172,0.39393,10.16071,2.07671,0.18555,0.235716854759286,1782.2924425788,p5,3.2509789655695114
9.98523,140.57422,73.08984,0.39385,10.15515,2.07877,0.20312,0.234387002454239,1765.69297289404,p5,3.2469151886129235
9.955,139.83501,73.925,0.39365,10.141,2.084,0.248,0.230978273215521,1723.57344796581,p5,3.236429795064303
9.97993,135.23047,76.43555,0.40184,10.05756,2.0952,0.3894,0.222779633127613,1624.79482970358,p5,3.210798528420644
9.99419,132.59766,77.87109,0.40652,10.00983,2.1016,0.47034,0.217822231001556,1566.79891691151,p5,3.1950132626591334
9.99422,132.58984,77.87305,0.40653,10.0097,2.10161,0.47046,0.217814796865798,1566.71292606149,p5,3.194989426558593
9.99802,131.89062,78.25586,0.40778,0.99701,2.10332,0.49207,0.21645811299019,1551.05857445604,p5,3.1906281988985175
9.99802,131.89062,78.25586,0.40778,0.99701,2.10332,0.49207,0.21645811299019,1551.05857445604,p5,3.1906281988985175
10.004,130.784,78.857,0.40975,0.977,2.106,0.526,0.214296014406584,1526.32980112662,p5,3.183648383772224
10.03796,130.08594,79.64258,0.41147,0.96991,2.10352,0.55237,0.212220943131809,1502.83007936979,p5,3.1769098789476327
10.17676,127.24609,82.84766,0.41848,0.94098,2.0934,0.6604,0.202761205030409,1398.59788328135,p5,3.1456928666184165
10.21362,126.49219,83.69922,0.42034,0.93332,2.09071,0.68909,0.199953439622799,1368.57505809036,p5,3.1362686208331474
10.26233,125.49609,84.82227,0.4228,0.92319,2.08717,0.72693,0.196042335247093,1327.45220344132,p5,3.123018892724965
10.26233,125.49609,84.82227,0.4228,0.92319,2.08717,0.72693,0.196042335247093,1327.45220344132,p5,3.123018892724965
10.292,124.89,85.508,0.4243,0.917,2.085,0.75,0.193532458532589,1301.49030103292,p5,3.1144409360076226
10.4978,125.21436,86.65723,0.42989,0.91565,2.08871,0.8114,0.189306299723552,1258.53133384229,p5,3.099864032713464
10.53589,125.2749,86.86914,0.43093,0.9154,2.0894,0.82281,0.188495751676916,1250.40049678914,p5,3.097049137558107
10.53613,125.27539,86.87109,0.43094,0.9154,2.0894,0.82288,0.188489066434943,1250.33358041303,p5,3.097025895252445
10.85059,125.771,88.62598,0.43949,0.91334,2.09507,0.91675,0.181344629865466,1180.17726807422,p5,3.0719472452419683
10.85059,125.771,88.62598,0.43949,0.91334,2.09507,0.91675,0.181344629865466,1180.17726807422,p5,3.0719472452419683
10.86963,125.80127,88.73242,0.44001,0.91321,2.09542,0.92242,0.180885754264928,1175.76387885847,p5,3.0703201139127576
10.902,125.852,88.912,0.44088,0.913,2.096,0.932,0.180104226201871,1168.27301121242,p5,3.0675443439819525
10.76807,126.18945,88.69092,0.4435,0.911,2.10081,0.9364,0.181356552144138,1180.29209399102,p5,3.071989498077685
10.52979,126.78955,88.2959,0.44817,0.90743,2.10936,0.94424,0.183572806496464,1201.76650031129,p5,3.079820093725542
10.2771,127.42529,87.87842,0.45312,0.90366,2.11842,0.95255,0.185884486167667,1224.44345034786,p5,3.0879387324831993
10.2771,127.42529,87.87842,0.45312,0.90366,2.11842,0.95255,0.185884486167667,1224.44345034786,p5,3.0879387324831993
10.233,127.536,87.805,0.45398,0.903,2.12,0.954,0.186286632046864,1228.41736939872,p5,3.089345948588914
10.16345,128.31055,87.3125,0.45119,0.8912,2.12482,1.15918,0.187697111136753,1242.42309582921,p5,3.094269516044674
9.90881,131.15234,85.5127,0.44099,0.84793,2.14249,1.91016,0.192235437276762,1288.20422754859,p5,3.1099847200628763
9.8988,131.26367,85.44238,0.44058,0.84622,2.14319,1.93945,0.192390391968809,1289.78665980372,p5,3.110517880739334
9.89856,131.26562,85.44141,0.44057,0.84619,2.1432,1.93994,0.192391562896298,1289.79862200314,p5,3.1105219086094236
9.83484,131.97656,84.99121,0.43803,0.83539,2.14761,2.12793,0.193380197515954,1299.92485896689,p5,3.1139182490151467
9.83484,131.97656,84.99121,0.43803,0.83539,2.14761,2.12793,0.193380197515954,1299.92485896689,p5,3.1139182490151467
9.815,132.19901,84.852,0.43723,0.832,2.149,2.186,0.193669022358421,1302.89297867333,p5,3.114908743663099
9.74939,132.68066,84.80066,0.43675,0.81042,2.16251,2.5752,0.19224780545163,1288.32963860257,p5,3.1100269980468545
9.71295,132.94824,84.77216,0.43648,0.7984,2.17,2.7915,0.191457486824254,1280.27757131866,p5,3.1073041373223824
9.64996,133.41064,84.7229,0.43602,0.77765,2.18298,3.16553,0.190085911464202,1266.38215901702,p5,3.1025647834911925
9.64996,133.41064,84.7229,0.43602,0.77765,2.18298,3.16553,0.190085911464202,1266.38215901702,p5,3.1025647834911925
9.64581,133.44092,84.71967,0.43599,0.77628,2.18384,3.19043,0.189994781320471,1265.46245951238,p5,3.1022492661529486
9.645,133.44701,84.719,0.43598,0.776,2.184,3.195,0.189977171990046,1265.28479399764,p5,3.1021882887853387
9.6338,132.30078,87.16602,0.43681,0.7828,2.1924,3.42505,0.178340221684239,1151.48189955202,p5,3.061257115564287
9.63379,132.2998,87.16992,0.43681,0.78281,2.19241,3.42529,0.178321229134658,1151.30204092977,p5,3.0611892745428593
9.62807,131.71289,88.42188,0.43724,0.78629,2.1967,3.54297,0.171990033608085,1092.41337731788,p5,3.0383870097208687
9.61729,130.61035,90.77539,0.43804,0.79282,2.20478,3.76416,0.159295391676434,980.749003774677,p5,2.9915578756541046
9.61729,130.61035,90.77539,0.43804,0.79282,2.20478,3.76416,0.159295391676434,980.749003774677,p5,2.9915578756541046
9.617,130.58099,90.838,0.43806,0.793,2.205,3.77,0.158941631671936,977.759829284532,p5,2.9902321905485625
9.623,129.9043,91.85547,0.43955,0.80161,2.2036,3.87354,0.153759003624184,934.730026185531,p5,2.97068619368709
9.62343,129.85645,91.92773,0.43966,0.80222,2.2035,3.88086,0.153381189574013,931.648928918432,p5,2.9692522890095643
9.64172,127.79297,95.02734,0.44419,0.82845,2.19923,4.19678,0.135659460139887,795.643578060085,p5,2.9007185617735756
9.647,127.198,95.921,0.4455,0.836,2.198,4.288,0.129959552104506,755.444293485242,p5,2.878202444950436
9.64825,127.1969,95.90674,0.44556,0.8362,2.19772,4.29053,0.130089516678636,756.341669220007,p5,2.878718027691894
9.64825,127.1969,95.90674,0.44556,0.8362,2.19772,4.29053,0.130089516678636,756.341669220007,p5,2.878718027691894
9.71198,127.14337,95.23389,0.44869,0.84554,2.18456,4.41333,0.136244246001794,799.865722221051,p5,2.9030170857505873
9.76691,127.09723,94.65381,0.45139,0.8536,2.1732,4.51917,0.141517835713985,838.758917063452,p5,2.923637150298797
9.76697,127.09717,94.65283,0.4514,0.85361,2.17319,4.51929,0.141526854849009,838.826699032884,p5,2.923672245181622
9.797,127.072,94.337,0.45287,0.858,2.167,4.577,0.144385785326767,860.530279766783,p5,2.9347661565976426
9.797,127.15234,94.38867,0.45295,0.85719,2.16697,4.58008,0.144086447542026,858.237519718125,p5,2.9336074967386736
9.797,127.15234,94.38867,0.45295,0.85719,2.16697,4.58008,0.144086447542026,858.237519718125,p5,2.9336074967386736
9.797,127.20117,94.41992,0.453,0.8567,2.16696,4.58191,0.143904514945293,856.846342576861,p5,2.9329029472975754
9.797,128.86328,95.49414,0.45473,0.84,2.1664,4.64539,0.137437235495679,808.535033519233,p5,2.9076988424668513
9.797,129.02051,95.5957,0.45489,0.83841,2.16635,4.65143,0.136800951842687,803.901933701324,p5,2.9052030733131518
9.797,130.05499,96.265,0.45597,0.828,2.166,4.691,0.132504741894165,773.181739881096,p5,2.8882815888090216
9.80255,130.03198,96.39941,0.45601,0.82715,2.16555,4.6951,0.131578282447377,766.685538739765,p5,2.884617271649671
9.80255,130.03198,96.39941,0.45601,0.82715,2.16555,4.6951,0.131578282447377,766.685538739765,p5,2.884617271649671
9.82928,129.92017,97.05371,0.45619,0.82302,2.16338,4.71487,0.126957430503851,734.965394529981,p5,2.866266891031837
9.84619,129.84937,97.46777,0.45631,0.8204,2.162,4.72739,0.123940116236046,714.86477234054,p5,2.8542238960938566
9.84625,129.84912,97.46973,0.45631,0.8204,2.162,4.72745,0.123925077072844,714.765795945994,p5,2.854163761814397
9.9043,129.60669,98.88867,0.4567,0.81143,2.15728,4.77036,0.112985135093409,645.949496608608,p5,2.8101985641226337
9.92,129.541,99.274,0.45681,0.809,2.156,4.782,0.109845759974364,627.375254479692,p5,2.7975273848512665
9.94617,129.56091,99.43555,0.45703,0.80735,2.15498,4.80591,0.108569779748341,619.975456150944,p5,2.7923744968059983
9.94617,129.56091,99.43555,0.45703,0.80735,2.15498,4.80591,0.108569779748341,619.975456150944,p5,2.7923744968059983
10.00269,129.604,99.7832,0.45751,0.80379,2.15279,4.85742,0.105772371094782,604.05498547696,p5,2.781076473062084
10.1189,129.69263,100.49609,0.45848,0.79649,2.14829,4.9635,0.0998043319970303,571.478970235772,p5,2.757000253491402
10.333,129.856,101.812,0.46028,0.783,2.14,5.159,0.0879154753907328,512.221571243141,p5,2.7094578640086264
10.36963,130.12305,101.94873,0.46002,0.77924,2.13984,5.21851,0.0865573045278886,505.929767928378,p5,2.7040902332071326
10.36963,130.12305,101.94873,0.46002,0.77924,2.13984,5.21851,0.0865573045278886,505.929767928378,p5,2.7040902332071326
10.37378,130.15234,101.96387,0.46,0.77881,2.13982,5.2251,0.0864071830488432,505.240333756194,p5,2.703498013357053
10.64673,132.12793,102.98047,0.45809,0.75078,2.1386,5.66626,0.0759158542177422,460.023144215907,p5,2.6627796820128875
10.69116,132.44922,103.146,0.45778,0.74622,2.1384,5.73804,0.0741405465576161,452.94986329193,p5,2.6560501329163837
10.69141,132.45117,103.14648,0.45778,0.74619,2.1384,5.73853,0.0741355286271612,452.930107740343,p5,2.656031190612068
10.781,133.09801,103.48,0.45716,0.737,2.138,5.883,0.070498709285884,438.963673884155,p5,2.6424285820088236
10.78333,133.44043,103.00391,0.45628,0.73398,2.13891,5.90192,0.0756226742229785,458.843461390422,p5,2.6616645473026637
10.78333,133.44043,103.00391,0.45628,0.73398,2.13891,5.90192,0.0756226742229785,458.843461390422,p5,2.6616645473026637
10.78814,134.15137,102.01562,0.45446,0.72769,2.14079,5.9411,0.0857389953504161,502.186035906189,p5,2.7008646322853003
10.7948,135.13477,100.65234,0.45195,0.71901,2.1434,5.99524,0.0986346569326315,565.315782488789,p5,2.752291110264846
10.80215,136.2207,99.14453,0.44917,0.70941,2.14628,6.05505,0.111622910329068,637.825087126557,p5,2.804701597042972
10.804,136.493,98.768,0.44847,0.707,2.147,6.07,0.114675703957662,656.168094729158,p5,2.8170151095917295
10.70093,136.47491,98.67896,0.44812,0.71426,2.14486,6.0426,0.115512965888593,661.285402690073,p5,2.8203889361303824
10.70093,136.47491,98.67896,0.44812,0.71426,2.14486,6.0426,0.115512965888593,661.285402690073,p5,2.8203889361303824
10.45801,136.43225,98.46851,0.44729,0.73138,2.13981,5.97827,0.117481588460999,673.464203181389,p5,2.8283145165045056
10.45752,136.43213,98.46826,0.44729,0.73141,2.13979,5.97827,0.117485063149696,673.485881217027,p5,2.8283284957177903
10.3457,136.41248,98.37134,0.44691,0.73932,2.13747,5.94861,0.118387220866854,679.135975651626,p5,2.8319567368180243
9.939,136.341,98.019,0.44552,0.768,2.129,5.841,0.12164550897532,699.902140834928,p5,2.845037321919436
9.91187,135.73633,97.84717,0.44598,0.7804,2.12749,5.79541,0.12309462244585,709.318943804695,p5,2.8508415587206337
9.91187,135.73633,97.84717,0.44598,0.7804,2.12749,5.79541,0.12309462244585,709.318943804695,p5,2.8508415587206337
9.91162,135.73047,97.84521,0.44599,0.78055,2.12747,5.79492,0.123112180041731,709.433722501357,p5,2.8509118285511583
9.8996,135.46289,97.76904,0.44619,0.78604,2.1268,5.77466,0.123750520315215,713.617837820669,p5,2.853465697268099
9.79144,133.05078,97.0835,0.44803,0.83542,2.12076,5.59302,0.129406677255978,751.637454847102,p5,2.8760084132966677
9.742,131.94901,96.77,0.44887,0.858,2.118,5.51,0.131937735008415,769.200967659922,p5,2.886039821912126
9.69446,131.72803,96.47656,0.4475,0.87573,2.12157,5.30957,0.133575661495113,780.748145349942,p5,2.8925109612464657
9.69446,131.72803,96.47656,0.4475,0.87573,2.12157,5.30957,0.133575661495113,780.748145349942,p5,2.8925109612464657
9.63269,131.44043,96.0957,0.44572,0.8988,2.12624,5.0498,0.135621740645074,795.372891995806,p5,2.9005707852201694
9.49805,130.81445,95.26562,0.44184,0.94916,2.13639,4.4834,0.139795964635976,825.898389148429,p5,2.9169266190556846
9.49792,130.81348,95.26465,0.44184,0.94922,2.1364,4.48291,0.139801510583753,825.939561398763,p5,2.9169482687352133
9.44678,130.57617,94.9502,0.44036,0.96826,2.14025,4.26807,0.141281380859414,836.984244418466,p5,2.92271728281223
9.437,130.53,94.89,0.44008,0.972,2.141,4.227,0.141557954291308,839.061287867121,p5,2.923793684321403
9.41095,130.33643,94.61084,0.44172,0.97305,2.14572,4.18079,0.143226715286933,851.679668072062,p5,2.9302762795696857
9.41095,130.33643,94.61084,0.44172,0.97305,2.14572,4.18079,0.143226715286933,851.679668072062,p5,2.9302762795696857
9.35089,129.89014,93.9668,0.4455,0.97547,2.1566,4.07397,0.146963598541754,880.472559591924,p5,2.944715825489542
9.3476,129.86523,93.93066,0.44571,0.9756,2.1572,4.06812,0.14716933828356,882.079333147391,p5,2.945507646808378
9.288,129.422,93.291,0.44947,0.978,2.168,3.962,0.150723621545238,910.192196464458,p5,2.959133107761285
9.29642,129.24365,93.30804,0.45091,0.96436,2.16781,4.0293,0.150868092977367,911.349030183042,p5,2.9596847357570244
9.29672,129.2373,93.30865,0.45097,0.96387,2.16781,4.03186,0.150874194521123,911.397912215736,p5,2.959708029387725
9.29672,129.2373,93.30865,0.45097,0.96387,2.16781,4.03186,0.150874194521123,911.397912215736,p5,2.959708029387725
9.306,129.04102,93.32742,0.45256,0.94882,2.1676,4.10596,0.151033634283023,912.675938341413,p5,2.960316601003138
9.30602,129.04053,93.32745,0.45256,0.94876,2.1676,4.1062,0.151033344394422,912.673612933388,p5,2.9603154944623413
9.32385,128.6626,93.36353,0.45562,0.91983,2.1672,4.2489,0.151338550548383,915.123815449819,p5,2.96147985770447
9.333,128.46899,93.382,0.45718,0.905,2.167,4.322,0.15149235325461,916.360416177564,p5,2.96206632079786
9.38684,128.87988,94.12695,0.45459,0.896,2.16219,4.40686,0.146860986578221,879.671615005616,p5,2.944320578505604
9.39001,128.90332,94.16992,0.45443,0.89546,2.16191,4.41187,0.146586721287551,877.534661686312,p5,2.943264279647034
9.39001,128.90332,94.16992,0.45443,0.89546,2.16191,4.41187,0.146586721287551,877.534661686312,p5,2.943264279647034
9.44226,129.30176,94.89258,0.45191,0.88672,2.15725,4.49426,0.141910024667224,841.710709748399,p5,2.925162853081853
9.602,130.519,97.098,0.44421,0.86,2.143,4.746,0.126487935056711,731.80616230825,p5,2.8643960622224673
9.61377,130.61719,97.17773,0.4438,0.85953,2.14308,4.7627,0.125837777212066,727.450306117252,p5,2.861803330969015
9.76953,131.91797,98.24414,0.43849,0.85332,2.14415,4.97998,0.116961978201921,670.230176852361,p5,2.8262239778791676
9.76953,131.91797,98.24414,0.43849,0.85332,2.14415,4.97998,0.116961978201921,670.230176852361,p5,2.8262239778791676
10.05688,134.3125,100.20898,0.4287,0.84186,2.14613,5.38037,0.0995203642433329,569.976090788493,p5,2.7558566383805507
10.18359,135.36914,101.07617,0.42438,0.83681,2.147,5.55713,0.0913228955323158,528.437731791412,p5,2.7229938197747425
10.18384,135.37109,101.07812,0.42436,0.83679,2.147,5.55762,0.0913029704569279,528.341114398074,p5,2.7229144078882332
10.329,136.58099,102.071,0.41942,0.831,2.148,5.76,0.0814969332643429,483.349700053403,p5,2.6842614534240092
10.40198,137.61719,101.47363,0.41492,0.82251,2.15318,5.80969,0.0865332392185557,505.81904582707,p5,2.703995177997458
10.40601,137.67578,101.44043,0.41467,0.82204,2.15347,5.81244,0.0868047103924282,507.068465300041,p5,2.7050666025178396
10.40601,137.67578,101.44043,0.41467,0.82204,2.15347,5.81244,0.0868047103924282,507.068465300041,p5,2.7050666025178396
10.51501,139.22266,100.54785,0.40795,0.80939,2.16121,5.88666,0.0937842637390061,540.534904851323,p5,2.732823743608233
10.59082,140.30078,99.92773,0.40327,0.80058,2.16659,5.93823,0.0982865847389711,563.495763611613,p5,2.7508906553474923
10.639,140.98399,99.533,0.40031,0.795,2.17,5.971,0.101015850102378,577.938460039813,p5,2.7618815963997383
10.57129,139.32422,98.82715,0.40051,0.79473,2.16572,5.90369,0.106671597627752,609.126775809424,p5,2.784707690505681
10.57129,139.32422,98.82715,0.40051,0.79473,2.16572,5.90369,0.106671597627752,609.126775809424,p5,2.784707690505681
10.53784,138.50391,98.47852,0.40061,0.7946,2.1636,5.87048,0.109387486733656,624.707090730006,p5,2.795676435428073
10.53772,138.5,98.47656,0.40061,0.7946,2.1636,5.87036,0.109401785634013,624.790156105109,p5,2.7957341783869936
10.52393,138.16406,98.33398,0.40065,0.79455,2.16273,5.85681,0.110498020723882,631.19074919325,p5,2.8001606251763866
10.386,134.78,96.894,0.40106,0.794,2.154,5.72,0.121123519662654,696.536891980496,p5,2.842944123716547
10.35376,134.29297,96.88568,0.40178,0.79977,2.15362,5.69141,0.121236868557339,697.266340952666,p5,2.8433987010699084
10.28491,133.25,96.8681,0.40333,0.81204,2.1528,5.6311,0.121479812076549,698.832083527145,p5,2.8443728353191142
10.2417,132.59375,96.85706,0.4043,0.81976,2.15228,5.59277,0.121632083933158,699.815054905308,p5,2.8449832810905464
10.2417,132.59375,96.85706,0.4043,0.81976,2.15228,5.59277,0.121632083933158,699.815054905308,p5,2.8449832810905464
10.04639,129.625,96.80701,0.40871,0.85468,2.14996,5.42065,0.122323159023398,704.291666410839,p5,2.8477525495975002
9.882,127.125,96.765,0.41241,0.884,2.148,5.276,0.122903295736968,708.069217834958,p5,2.85007571454628
9.75342,126.24121,96.55054,0.41964,0.93695,2.14828,4.86133,0.125369102991734,724.324289983215,p5,2.8599330493713566
9.7439,126.17383,96.53418,0.42018,0.94098,2.1483,4.82959,0.125555737285726,725.567762424726,p5,2.860677978417976
9.7439,126.17383,96.53418,0.42018,0.94098,2.1483,4.82959,0.125555737285726,725.567762424726,p5,2.860677978417976
9.51904,124.62793,96.15942,0.43283,10.03351,2.1488,4.10498,0.129882009849517,754.914190268403,p5,2.877897588965791
9.5188,124.62598,96.15918,0.43285,10.03363,2.1488,4.104,0.129886577993508,754.945698467139,p5,2.877915714934896
9.47681,124.33789,96.08911,0.4352,10.0509,2.14889,3.96875,0.130695566206581,760.543066894572,p5,2.8811238116633002
9.428,124.002,96.008,0.43795,10.071,2.149,3.812,0.131636769960358,767.098970013676,p5,2.884851399617752
9.35889,124.02881,94.93066,0.44812,10.07713,2.15061,3.72327,0.140524609423068,831.326261119377,p5,2.9197714998319704
9.35889,124.02881,94.93066,0.44812,10.07713,2.15061,3.72327,0.140524609423068,831.326261119377,p5,2.9197714998319704
9.32043,124.0437,94.33105,0.45378,10.08055,2.15151,3.67383,0.145373681829972,868.136373709155,p5,2.9385879529382986
9.29956,124.05182,94.00488,0.45686,10.08241,2.152,3.64697,0.147983848632146,888.467546225109,p5,2.948641568604157
9.214,124.085,92.671,0.46947,10.09,2.154,3.537,0.158468774990418,973.782598496016,p5,2.988462009432835
9.214,124.10828,92.92188,0.47217,10.08597,2.15623,3.5791,0.157235798314119,963.447074334061,p5,2.9838278622649637
9.214,124.15601,93.43848,0.47771,10.07771,2.16083,3.66565,0.154614688808701,941.743644520292,p5,2.973932697992289
9.214,124.15601,93.43848,0.47771,10.07771,2.16083,3.66565,0.154614688808701,941.743644520292,p5,2.973932697992289
9.214,124.16821,93.57031,0.47913,10.07559,2.16199,3.68774,0.153931181973875,936.144013858541,p5,2.971342664563963
9.214,124.16827,93.57129,0.47914,10.07558,2.162,3.68787,0.153925835274928,936.100308811769,p5,2.9713223885130033
9.214,124.23511,94.29395,0.4869,10.06401,2.16843,3.80908,0.150039690065853,904.735680522791,p5,2.956521718147577
9.214,124.293,94.92,0.49362,10.054,2.174,3.914,0.146491366726953,876.798011160912,p5,2.94289955603215
9.22641,124.50146,95.7207,0.49404,10.04037,2.171,4.04688,0.141216724855402,836.503870070686,p5,2.92246795455897
9.2345,124.63721,96.24414,0.49431,10.03146,2.16904,4.13354,0.137624022002995,809.904314077185,p5,2.908433712307068
9.2363,124.66748,96.35938,0.49437,10.02951,2.1686,4.15259,0.136818106141522,804.031620597859,p5,2.905273128824478
9.2363,124.66748,96.35938,0.49437,10.02951,2.1686,4.15259,0.136818106141522,804.031620597859,p5,2.905273128824478
9.27231,125.27148,98.68359,0.49558,0.98999,2.15989,4.53784,0.119230322602153,684.456569932732,p5,2.8353458965358267
9.276,125.333,98.919,0.4957,0.986,2.159,4.577,0.117298522518487,672.324354220876,p5,2.8275788433864606
9.33588,128.42578,99.50293,0.48433,0.95831,2.15711,4.83569,0.111267384485116,635.722273476255,p5,2.803267427850734
9.33588,128.42578,99.50293,0.48433,0.95831,2.15711,4.83569,0.111267384485116,635.722273476255,p5,2.803267427850734
9.36298,129.82031,99.76709,0.47919,0.9458,2.15625,4.95264,0.108510324574864,619.633432051626,p5,2.7921348418887177
9.4024,131.85547,100.15137,0.47171,0.92758,2.155,5.12305,0.104466927367561,596.768261300204,p5,2.7758057174325708
9.40247,131.86328,100.15234,0.47169,0.92755,2.155,5.12354,0.10445671554149,596.711613194916,p5,2.7757644901608236
9.434,133.49001,100.46,0.46571,0.913,2.154,5.26,0.101190900541897,578.879206424127,p5,2.762587949813048
9.46515,134.00195,100.35107,0.46369,0.90292,2.15544,5.36108,0.101929808965395,582.864250742203,p5,2.7655674192214716
9.51105,134.75781,100.18994,0.46069,0.888,2.15757,5.51025,0.103000018630116,588.68745449346,p5,2.76988478066979
9.51105,134.75781,100.18994,0.46069,0.888,2.15757,5.51025,0.103000018630116,588.68745449346,p5,2.76988478066979
9.55048,135.40527,100.05176,0.45813,0.87521,2.1594,5.63818,0.103899214136236,593.62715394365,p5,2.7735137584067004
9.58331,135.94629,99.93652,0.45599,0.86453,2.16092,5.74487,0.10463522001383,597.70232814244,p5,2.776484947480738
9.628,136.681,99.78,0.45307,0.85,2.163,5.89,0.105612198118587,603.156164890226,p5,2.780429771127545
9.67847,136.7121,99.81717,0.45693,0.82269,2.16452,5.98865,0.10568708425105,603.576222776038,p5,2.7807321228852686
9.68121,136.71381,99.81918,0.45713,0.8212,2.1646,5.99402,0.105690071452633,603.5929836126,p5,2.7807441827337023
9.68127,136.71384,99.81921,0.45714,0.82117,2.1646,5.99414,0.105691094256805,603.598724093541,p5,2.7807483130788335
9.68329,136.71509,99.82071,0.45729,0.82007,2.16466,5.99805,0.105693389734377,603.611604336583,p5,2.7807575804257856
9.68329,136.71509,99.82071,0.45729,0.82007,2.16466,5.99805,0.105693389734377,603.611604336583,p5,2.7807575804257856
9.75952,136.76208,99.87689,0.46312,0.77881,2.16695,6.14709,0.10580004477617,604.210393509417,p5,2.7811881916505423
9.761,136.763,99.878,0.46323,0.778,2.167,6.15,0.105801105942506,604.216352707216,p5,2.781192474982947
9.77921,136.23047,99.48438,0.46718,0.79544,2.165,6.10449,0.109831086253332,627.289721975799,p5,2.7974681717621652
9.80045,135.6084,99.02441,0.47179,0.81573,2.16266,6.05151,0.114487940728292,655.026335130219,p5,2.8162587610174574
9.80045,135.6084,99.02441,0.47179,0.81573,2.16266,6.05151,0.114487940728292,655.026335130219,p5,2.8162587610174574
9.81546,135.16895,98.69922,0.47505,0.83011,2.16101,6.01404,0.117747457376077,675.125426037443,p5,2.829384464350575
